report_date,total_gallons,gallons_returned,spill_start,spill_stop,hours,cause,actions,watershed,unit_id_1,unit_id_2,discharge_to,discharge_route,council_district,month,year,week,edwards_zone,pipe_diameter,pipe_length,pipe_type,installation_year,inches_no,rainfall_less_3,num_spills_compkey,num_spills_24mos,unit_type,asset_type,last_cleaned,response_time,response_datetime,public_notice,time_int,root_cause,steps_to_prevent,spill_street_address,multiple_spills
2018-02-23,36000,36000.0,2/23/2018 10:57:00 AM,2/23/2018 2:57:00 PM,4.0,debris,cleaned main,dos rios,496577,97125,street,none,2,2,2018,8,0,15.0,300.07,cp,1956,1.31,0.31,1,1,gravity,sewer main,,3.55,2018-02-23,False,12,structural,"Point Repair, ",3426 Action Ln,False
2018-02-22,5200,0.0,2/22/2018 1:11:00 PM,2/22/2018 2:55:00 PM,1.733333333,debris,cleaned main,leon creek,33370,33496,stormdrain,none,7,2,2018,8,0,8.0,49.32,vcp,1968,0.09,0.22,1,1,gravity,sewer main,,1.47,2018-02-22,False,120,debris,"Increase FCS, ",5446 Evers Rd,False
2018-02-21,13640,13640.0,2/20/2018 8:54:00 AM,2/20/2018 3:30:00 PM,6.6,structural,repaired main,dos rios,32119,32297,street,none,7,2,2018,8,0,8.0,300.0,cp,1925,0.15,0.07,2,1,gravity,sewer main,,0.10,2018-02-20,False,120,contractor,"Design Request, ",2846 French Place W,False
2018-02-19,60,0.0,2/19/2018 3:45:00 PM,2/19/2018 4:45:00 PM,1.0,grease,cleaned lateral,dos rios,349113,na,street,none,4,2,2018,8,0,6.0,0.0,pvc,9999,0.0,0.0,1,1,lateral,sewer service line,,0.50,2018-02-19,False,0,structural,Other,2634 Military Dr Sw,False
2018-02-17,25240,0.0,2/17/2018 2:52:00 PM,2/17/2018 5:30:00 PM,2.633333333,grease,cleaned main,leon creek,481676,51951,drainage culvert - over the edwards aquifer transition zone,none,8,2,2018,7,0,8.0,78.06,pvc,1989,0.0,0.07,1,1,gravity,sewer main,,0.00,2018-02-17,False,120,debris,"Increase FCS, ",11426 Ih 10 W,True
2018-02-17,95,20.0,2/17/2018 12:40:00 PM,2/17/2018 2:15:00 PM,1.5833333330000001,structural,cleaned main,dos rios,28250,28207,drainage culvert,none,3,2,2018,7,0,10.0,132.0,cp,1966,0.0,0.07,1,1,gravity,sewer main,,1.08,2018-02-17,False,24,structural,"Point Repair, ",554 Hot Wells,False
2018-02-16,107,0.0,2/16/2018 9:43:00 AM,2/16/2018 11:30:00 AM,1.783333333,debris,cleaned main,medio creek,966562,966564,street,none,0,2,2018,7,0,8.0,290.0,pvc,2015,0.0,0.08,1,1,gravity,sewer main,,0.78,2018-02-16,False,24,contractor,Other,2135 Bailey Forest,False
2018-02-14,184,0.0,2/14/2018 5:46:00 PM,2/14/2018 8:50:00 PM,3.066666667,structural,cleaned main,salado creek,50312,50379,street,none,10,2,2018,7,0,8.0,381.15,pvc,1978,0.06,0.01,6,1,gravity,sewer main,,2.23,2018-02-14,False,12,structural,Other,13615 Primwood,False
2018-02-13,1290,0.0,2/13/2018 3:31:00 PM,2/13/2018 5:40:00 PM,2.15,grease,cleaned main,dos rios,14269,14270,stormdrain - spilled into martinez creek,martinez creek,1,2,2018,7,0,8.0,325.3,pvc,2004,0.01,0.05,1,1,gravity,sewer main,,0.98,2018-02-13,False,24,grease,"Increase FCS, ",1402 Laurel St W,False
2018-02-10,4500,0.0,2/10/2018 12:15:00 PM,2/10/2018 1:45:00 PM,1.5,debris,cleaned main,medio creek,98245,94558,manmade pond,none,6,2,2018,6,0,8.0,165.09,pvc,1986,0.05,0.05,1,1,gravity,sewer main,,0.75,2018-02-10,False,120,grease,"Increase FCS, ",8900 Waters Edge Dr,False
2018-02-10,755,6300.0,2/10/2018 8:29:00 PM,2/10/2018 11:00:00 PM,2.516666667,grease,cleaned main,leon creek,24732,8661,street - over the edwards aquifer contributing zone within the transition zone,none,8,2,2018,6,0,10.0,430.0,pvc,1989,0.05,0.05,1,1,gravity,sewer main,,0.27,2018-02-10,False,120,structural,"Point Repair, ",14700 Ih 10 W,False
2018-02-08,15,0.0,2/8/2018 4:30:00 PM,2/8/2018 5:17:00 PM,0.783333333,debris,cleaned main,dos rios,11681,14453,alley,none,1,2,2018,6,0,6.0,200.0,pvc,1989,0.0,0.05,1,1,gravity,sewer main,,0.25,2018-02-08,False,12,structural,"Design Request, ",906 Kentucky Ave,False
2018-02-03,56,0.0,2/3/2018 1:19:00 PM,2/3/2018 2:15:00 PM,0.933333333,debris,cleaned main,leon creek,992841,992840,street,none,0,2,2018,5,0,8.0,278.8,pvc,2015,0.0,0.0,1,1,gravity,sewer main,,0.68,2018-02-03,False,0,contractor,na,5726 Sweetwater Way,False
2018-02-02,1320,0.0,2/2/2018 7:52:00 AM,2/2/2018 9:20:00 AM,1.466666667,grease,cleaned main,dos rios,9298,9301,street - over the edwards aquifer recharge zone,none,8,2,2018,5,3,8.0,326.0,pvc,1974,0.0,0.0,1,1,gravity,sewer main,,1.13,2018-02-02,False,60,grease,"Increase FCS, ",12718 Path Finder Ln,False
2018-02-02,100,0.0,2/1/2018 3:05:00 PM,2/2/2018 7:52:00 AM,16.78333333,contractor,repaired main,salado creek,LS240,61653,ground - over the edwards aquifer recharge zone,none,9,2,2018,5,5,4.0,564.0,cas,2004,0.0,0.0,1,1,force,sewer main,,1.67,2018-02-01,False,0,contractor,na,19422 Us Hwy 281 N,False
2018-02-01,10,0.0,2/1/2018 10:24:00 AM,2/1/2018 11:50:00 AM,1.4333333330000002,grease,cleaned main,leon creek,91995,91670,street,none,4,2,2018,5,0,8.0,20.59,pvc,1988,0.0,0.0,1,1,gravity,sewer main,,1.15,2018-02-01,False,120,structural,"Point Repair, ",200 Briggs Ave,False
2018-02-01,170,0.0,2/1/2018 1:23:00 PM,2/1/2018 2:47:00 PM,1.4,grease,unstopped main,salado creek,82409,83055,street,none,10,2,2018,5,0,8.0,137.5,vcp,1972,0.0,0.0,1,1,gravity,sewer main,,0.63,2018-02-01,False,120,structural,"Point Repair, ",12702 La Quinta,False
2018-01-29,103,0.0,1/29/2018 12:17:00 PM,1/29/2018 2:00:00 PM,1.716666667,grease,cleaned main,dos rios,13807,13177,street,none,3,1,2018,5,0,8.0,400.0,cp,1949,0.0,0.09,3,2,gravity,sewer main,,1.22,2018-01-29,False,3,structural,"Design Request, ",403 Dickson Ave W,False
2018-01-27,10395,0.0,1/27/2018 11:13:00 AM,1/27/2018 1:40:00 PM,2.45,grease,cleaned main,dos rios,17597,17758,drainage culvert - spilled into zarzamora creek,none,5,1,2018,4,0,8.0,51.0,pvc,1982,0.03,0.06,1,1,gravity,sewer main,,1.12,2018-01-27,False,120,grease,"Increase FCS, ",239 Azucena St,False
2018-01-23,550,100.0,1/23/2018 3:55:00 AM,1/23/2018 4:50:00 AM,0.916666667,other,repaired main,dos rios,8029,6085,alley,none,7,1,2018,4,0,8.0,346.1,vcp,1976,0.0,0.0,1,1,gravity,sewer main,,0.00,2018-01-23,False,120,other,"Design Request, ",430 Meredith Dr,False
2018-01-22,50,0.0,1/22/2018 6:15:00 PM,1/22/2018 6:25:00 PM,0.166666667,debris,cleaned lateral,leon creek,40350,40532,street,none,6,1,2018,4,0,8.0,367.96,pvc,1982,0.0,0.1,1,1,gravity,sewer main,,0.00,2018-01-22,False,120,debris,"ED/COM, ",9415 Marsh Crk,False
2018-01-20,2435,0.0,1/20/2018 2:38:00 PM,1/20/2018 10:45:00 PM,8.116666667,other,repaired water main,dos rios,2497,3397,stormdrain,none,1,1,2018,3,0,8.0,390.7,pvc,1992,0.0,0.1,1,1,gravity,sewer main,,0.87,2018-01-20,False,24,other,"Point Repair, ",1827 Basse Rd,False
2018-01-19,210,0.0,1/19/2018 8:50:00 AM,1/19/2018 10:00:00 AM,1.166666667,debris,cleaned main,salado creek,83836,50081,drainage culvert,none,10,1,2018,3,0,8.0,181.0,pvc,1999,0.1,0.09,1,1,gravity,sewer main,,0.62,2018-01-19,False,120,grease,"RPC, ",35 Creston Bend,False
2018-01-17,45,0.0,1/17/2018 5:15:00 PM,1/17/2018 6:00:00 PM,0.75,debris,cleaned main,salado creek,51766,51601,stormdrain,none,9,1,2018,3,0,8.0,297.74,pvc,1998,0.0,0.09,1,1,gravity,sewer main,,0.58,2018-01-17,False,120,debris,na,1900 Blue Crest Ln,False
2018-01-15,1350,0.0,1/15/2018 9:36:00 AM,1/15/2018 10:30:00 AM,0.9,grease,cleaned main,salado creek,60228,60227,drainage culvert,none,2,1,2018,3,0,12.0,300.0,hdpe,2002,0.0,0.0,1,1,gravity,sewer main,,0.57,2018-01-15,False,12,grease,"Increase FCS, ",2732 Harry Wurzbach,False
2018-01-12,195,0.0,1/12/2018 12:36:00 PM,1/12/2018 1:15:00 PM,0.65,debris,cleaned main,leon creek,86677,86815,street,none,6,1,2018,2,0,8.0,374.98,vcp,1970,0.0,0.0,4,1,gravity,sewer main,,0.50,2018-01-12,False,6,grease,na,1300 Callaghan Rd,False
2018-01-10,380,0.0,1/9/2018 8:24:00 AM,1/9/2018 9:06:00 AM,0.7,lift station, the leaking section of galvanized pipe was replaced.,salado creek,LS273,na,ground - over the edwards aquifer contributing zone,none,0,1,2018,2,0,0.0,0.0,na,2009,0.0,0.0,1,1,submersed,sewer liftstation,,0.60,2018-01-09,False,0,lift station,na,28194 Bulverde Rd,False
2018-01-10,2000,2000.0,1/10/2018 9:32:00 AM,1/10/2018 10:25:00 AM,0.8833333329999999,debris,cleaned main,leon creek,1004738,1004746,ground,none,0,1,2018,2,0,8.0,263.6509745,pvc,2016,0.0,0.0,1,1,gravity,sewer main,,0.52,2018-01-10,False,24,contractor,"Increase FCS, ",11922 Silent Canyon,False
2018-01-09,23,0.0,1/9/2018 2:12:00 PM,1/9/2018 2:42:00 PM,0.5,grease,cleaned main,dos rios,29231,29352,street,none,2,1,2018,2,0,8.0,296.0,ct,1930,0.0,0.0,1,1,gravity,sewer main,,0.30,2018-01-09,False,120,grease,"Increase FCS, ",204 Cooper St,False
2018-01-08,3750,0.0,1/8/2018 7:30:00 AM,1/8/2018 8:45:00 AM,1.25,debris,cleaned main,dos rios,484641,78948,drainage culvert,none,8,1,2018,2,0,8.0,331.42,pvc,2010,0.0,0.0,1,1,gravity,sewer main,,0.67,2018-01-08,False,120,grease,na,4126 Flint Hill,False
2018-01-08,1500,500.0,1/8/2018 12:45:00 PM,1/8/2018 1:45:00 PM,1.0,grease,cleaned main,dos rios,31683,31486,drainage culvert,none,2,1,2018,2,0,10.0,406.0,hdpe,2011,0.0,0.0,1,1,gravity,sewer main,,0.00,2018-01-08,False,3,debris,"Increase FCS, ",4000 Ih 10 E,False
2018-01-08,47000,0.0,1/8/2018 3:07:00 PM,1/8/2018 4:50:00 PM,1.716666667,structural,repaired force main,salado creek,LS191,59375,creek bed - spilled into mudd creek - over the edwards aquifer recharge zone,none,9,1,2018,2,5,12.0,2500.0,cas,1992,0.0,0.0,4,2,force,sewer main,,0.00,2018-01-08,False,0,lift station,na,20714 Cactus Loop,False
2018-01-06,45200,2700.0,1/6/2018 11:29:00 AM,1/6/2018 3:15:00 PM,3.766666667,grease,cleaned main,leon creek,961779,961780,drainage culvert,none,6,1,2018,1,0,8.0,340.96,pvc,2015,0.0,0.0,1,1,gravity,sewer main,,0.85,2018-01-06,False,120,debris,"Increase FCS, ",2102 Andros Place,False
2018-01-06,50,0.0,1/6/2018 3:55:00 PM,1/6/2018 4:45:00 PM,0.833333333,debris,cleaned main,dos rios,31088,482635,drainage culvert,none,2,1,2018,1,0,8.0,60.0,xxx,1947,0.0,0.0,4,2,siphon,sewer main,,0.75,2018-01-06,False,6,debris,na,1114 Onslow,False
2018-01-03,18412,2000.0,1/3/2018 3:02:00 PM,1/3/2018 7:45:00 PM,4.716666667,debris,cleaned main,salado creek,999150,999163,ground,none,10,1,2018,1,0,8.0,152.0,pvc,2016,0.0,0.0,1,1,gravity,sewer main,,1.38,2018-01-03,False,3,contractor,"Increase FCS, ",4906 Wurzbach Pkwy,False
2017-12-31,6000,0.0,12/31/2017 4:51:00 PM,12/31/2017 5:50:00 PM,0.9833333329999999,grease,cleaned main,medio creek,65037,64511,drainage culvert,none,6,12,2017,53,0,8.0,294.0,pvc,1986,0.0,0.0,1,1,gravity,sewer main,,0.48,2017-12-31,False,12,grease,"Increase FCS, ",10700 Ingram Rd,False
2017-12-30,500,0.0,12/30/2017 10:06:00 AM,12/30/2017 11:46:00 AM,1.6666666669999999,debris,cleaned main,dos rios,11907,30408,street,none,1,12,2017,52,0,8.0,382.0,vcp,1959,0.0,0.0,1,1,gravity,sewer main,,0.40,2017-12-30,False,24,structural,"Design Request, ",1711 Brazos St N,False
2017-12-29,1290,1290.0,12/29/2017 5:21:00 PM,12/29/2017 7:30:00 PM,2.15,debris,cleaned main,medio creek,1020084,952316,creek bed,none,0,12,2017,52,0,8.0,243.0,pvc,2017,0.0,0.0,1,1,gravity,sewer main,,1.15,2017-12-29,False,12,grease,"Increase FCS, ",2054 Buckner Pass,False
2017-12-25,3500,0.0,12/25/2017 3:00:00 PM,12/25/2017 3:20:00 PM,0.333333333,debris,cleaned main,salado creek,90929,90931,creek bed,none,2,12,2017,52,0,8.0,222.85,vcp,1978,0.0,0.0,2,2,gravity,sewer main,,0.00,2017-12-25,False,120,contractor,"Point Repair, ",5903 Sinclair Rd,False
2017-12-23,80,0.0,12/23/2017 1:35:00 PM,12/23/2017 2:15:00 PM,0.666666667,debris,cleaned main,dos rios,26050,496519,stormdrain,none,3,12,2017,51,0,8.0,59.0,pvc,1988,0.0,0.0,1,1,siphon,sewer main,,0.42,2017-12-23,False,120,grease,"RPC, ",6739 Flores St S,False
2017-12-23,178,0.0,12/23/2017 5:27:00 PM,12/23/2017 8:25:00 PM,2.9666666669999997,debris,cleaned main,leon creek,1012012,1004737,street,none,0,12,2017,51,0,8.0,284.72,pvc,2016,0.0,0.0,1,1,gravity,sewer main,,2.83,2017-12-23,False,24,contractor,"Increase FCS, ",10103 Round Ridge,False
2017-12-23,2655,0.0,12/23/2017 7:14:00 PM,12/23/2017 9:00:00 PM,1.766666667,contractor,repaired main,salado creek,90929,90931,creek bed,none,2,12,2017,51,0,8.0,222.85,vcp,1978,0.0,0.0,2,2,gravity,sewer main,,0.77,2017-12-23,False,120,contractor,"Point Repair, ",5903 Sinclair Rd,False
2017-12-20,500,0.0,12/20/2017 10:25:00 AM,12/20/2017 10:25:00 AM,0.0,i/i,monitored area,leon creek,1187,1074,creek bed - spilled into leon creek,leon creek,0,12,2017,51,0,0.0,0.0,na,9999,0.0,0.79,8,8,siphon,sewer main,,0.00,2017-12-20,False,0,rain event,"Capacity Project, ",100 Chappie James Way,False
2017-12-18,6300,0.0,12/18/2017 9:54:00 AM,12/18/2017 10:15:00 AM,0.35,other,cleaned main,leon creek,64168,63948,drainage culvert,none,6,12,2017,51,0,8.0,191.94,pvc,2004,0.04,0.92,1,1,gravity,sewer main,,0.00,2017-12-18,False,120,other,"RPC, ",9926 Sable Arrow,False
2017-12-17,81,0.0,12/17/2017 2:09:00 PM,12/17/2017 3:30:00 PM,1.35,debris,cleaned main,dos rios,10947,11973,alley,none,1,12,2017,51,0,8.0,163.0,cp,1953,0.0,0.92,1,1,gravity,sewer main,,1.18,2017-12-17,False,24,structural,"Design Request, ",300 Dellwood,False
2017-12-17,122,0.0,12/17/2017 10:59:00 AM,12/17/2017 12:00:00 PM,1.016666667,vandalism,replaced a/r valve,dos rios,Air Release Valve,na,stormdrain - spilled into apache creek,apache creek,0,12,2017,51,0,0.0,0.0,na,9999,0.0,0.92,19,0,na,sewer miscellaneous,,0.52,2017-12-17,False,0,contractor,Other,2602 Colima St,False
2017-12-12,19,0.0,12/12/2017 8:32:00 AM,12/12/2017 9:30:00 AM,0.966666667,other - gate valve,replaced gate valve,salado creek,LS215,na,ground - over the edwards aquifer recharge zone,none,10,12,2017,50,5,0.0,0.0,na,1997,0.0,0.0,1,1,na,sewer lift station,,0.80,2017-12-12,False,0,lift station,Other,2920 Gold Canyon Rd,False
2017-12-10,705,0.0,12/10/2017 11:39:00 AM,12/10/2017 2:00:00 PM,2.35,debris,cleaned main,dos rios,9566,8715,stormdrain,none,1,12,2017,50,0,8.0,107.0,rl,2014,0.0,1.06,7,2,gravity,sewer main,,1.35,2017-12-10,False,3,contractor,"ED/COM, ",1100 Vance Jackson,False
2017-12-09,1130,0.0,12/9/2017 4:24:00 PM,12/9/2017 8:10:00 PM,3.766666667,grease,cleaned main,leon creek,71155,71297,stormdrain,none,6,12,2017,49,0,8.0,36.27,vcp,1960,0.0,2.06,1,1,gravity,sewer main,,3.43,2017-12-09,False,120,grease,Other,6811 Military Dr W,False
2017-12-08,50,0.0,12/8/2017 1:50:00 PM,12/8/2017 3:50:00 PM,2.0,debris,cleaned lateral,leon creek,901627,70284,easement,none,4,12,2017,49,0,8.0,417.0,pvc,2011,0.0,2.06,1,1,gravity,sewer main,,1.17,2017-12-08,False,12,debris,"Increase FCS, ",7515 Westfield Dr,False
2017-12-07,8950,0.0,12/7/2017 10:01:00 AM,12/7/2017 1:00:00 PM,2.98,i/i,monitored area,leon creek,903060,903059,creek bed - spilled into leon creek,leon creek,6,12,2017,49,0,66.0,27.15,frp,2014,1.06,1.0,6,6,outfall,sewer main,,0.00,2017-12-07,False,120,rain event,"Capacity Project, ",6606 Swiss Oaks,False
2017-12-04,67,0.0,12/4/2017 3:13:00 PM,12/4/2017 4:20:00 PM,1.116666667,structural,cleaned lateral,dos rios,556838,na,street,none,7,12,2017,49,0,8.0,275.0,pvc,2011,0.0,0.27,1,1,lateral,sewer service line,,0.78,2017-12-04,False,0,debris,"Point Repair, ",1621 Culebra Rd,False
2017-12-03,2320,0.0,12/3/2017 10:57:00 AM,12/3/2017 12:53:00 PM,1.9333333330000002,debris,cleaned main,dos rios,3094,4095,stormdrain,none,1,12,2017,49,0,8.0,336.0,cp,1947,0.27,0.0,2,1,gravity,sewer main,,1.55,2017-12-03,False,24,structural,"Design Request, ",502 Mandalay Dr W,False
2017-12-01,110,0.0,12/1/2017 12:06:00 PM,12/1/2017 1:56:00 PM,1.8333333330000001,debris,cleaned main,leon creek,973150,973157,easement - over the edwards aquifer recharge zone,none,8,12,2017,48,3,8.0,394.04,pvc,2015,0.0,0.0,1,1,gravity,sewer main,,1.40,2017-12-01,False,60,debris,"Increase FCS, ",5435 Loop 1604 N W,False
2017-11-28,50,0.0,11/28/2017 12:45:00 PM,11/28/2017 1:35:00 PM,0.833333333,debris,cleaned main,salado creek,53076,52757,ground,none,9,11,2017,48,0,8.0,112.17,pvc,1984,0.0,0.0,1,1,gravity,sewer main,,0.50,2017-11-28,False,120,structural,"Point Repair, ",231 North Loop Rd E,False
2017-11-25,202,0.0,11/25/2017 10:53:00 AM,11/25/2017 2:15:00 PM,3.366666667,grease,cleaned main,medio creek,412938,85668,stormdrain,none,4,11,2017,47,0,8.0,208.0,pvc,1979,0.0,0.0,2,1,gravity,sewer main,,3.03,2017-11-25,False,6,grease,"Increase FCS, ",8214 Marbach Rd,False
2017-11-21,1335,0.0,11/21/2017 4:46:00 PM,11/21/2017 7:30:00 PM,2.733333333,grease,cleaned main,dos rios,46262,46261,drainage culvert,none,3,11,2017,47,0,8.0,348.9,pvc,1997,0.0,0.0,1,1,gravity,sewer main,,0.73,2017-11-21,False,12,debris,"Point Repair, ",851 Avondale Ave,False
2017-11-16,900,6000.0,11/16/2017 10:21:00 AM,11/16/2017 11:21:00 AM,1.0,grease,cleaned main,dos rios,505017,505018,drainage culvert - over the edwards aquifer contributing zone within the transition zone,none,8,11,2017,46,0,8.0,127.19,pvc,2012,0.0,0.0,1,1,gravity,sewer main,,0.65,2017-11-16,False,120,grease,"Increase FCS, ",5138 Utsa Blvd,False
2017-11-16,1395,0.0,11/16/2017 9:07:00 AM,11/16/2017 10:40:00 AM,1.55,debris,cleaned main,salado creek,137396,137331,ground,none,3,11,2017,46,0,12.0,400.0,pvc,2007,0.0,0.0,1,1,gravity,sewer main,,0.55,2017-11-16,False,24,contractor,Other,8600 Fam Camp Rd,False
2017-11-14,1625,1500.0,11/14/2017 7:45:00 AM,11/14/2017 8:50:00 AM,1.083333333,grease,cleaned main,salado creek,60892,62067,stormdrain - over the edwards auifer recharge zone,none,9,11,2017,46,5,8.0,400.0,pvc,1986,0.0,0.34,1,1,gravity,sewer main,,0.83,2017-11-14,False,60,grease,"Increase FCS, ",2200 Evans Rd E,False
2017-11-12,255,0.0,11/12/2017 8:49:00 PM,11/12/2017 9:40:00 PM,0.85,grease,cleaned main,dos rios,961649,29718,drainage culvert,none,0,11,2017,46,0,8.0,341.0,hdpe,2015,0.25,0.09,1,1,gravity,sewer main,,0.52,2017-11-12,False,24,grease,"Point Repair, ",3435 Southcross Blvd E,False
2017-11-10,552,0.0,11/10/2017 10:13:00 PM,11/10/2017 11:45:00 PM,1.533333333,grease,cleaned main,salado creek,82493,82492,street,none,10,11,2017,45,0,8.0,157.2,hdpe,2015,0.0,0.16,1,1,gravity,sewer main,,0.22,2017-11-10,False,24,grease,"Increase FCS, ",4214 Fondren,False
2017-11-05,226,0.0,11/5/2017 4:32:00 PM,11/5/2017 6:25:00 PM,1.8833333330000002,grease,cleaned main,leon creek,86667,86808,stormdrain,none,7,11,2017,45,0,8.0,290.19,vcp,1972,0.0,0.03,4,1,gravity,sewer main,,1.55,2017-11-05,False,6,grease,"Increase FCS, ",5821 Culebra Rd,False
2017-11-04,57,0.0,11/4/2017 12:05:00 PM,11/4/2017 1:02:00 PM,0.95,structural,cleaned main,dos rios,4354,3476,alley,none,1,11,2017,44,0,8.0,300.0,cp,1954,0.0,0.03,1,1,gravity,sewer main,,0.67,2017-11-04,False,120,structural,"Point Repair, ",443 Pinewood Ln,False
2017-11-03,4575,800.0,11/3/2017 2:34:00 PM,11/3/2017 3:35:00 PM,1.016666667,grease,cleaned main,salado creek,82882,82425,stormdrain,none,10,11,2017,44,0,8.0,227.28,vcp,1974,0.03,0.19,3,2,gravity,sewer main,,0.50,2017-11-03,False,24,grease,"Increase FCS, ",5054 Ayrshire,False
2017-11-02,210,0.0,11/2/2017 6:45:00 PM,11/2/2017 8:30:00 PM,1.75,grease,cleaned main,dos rios,92775,92710,stormdrain,none,3,11,2017,44,0,8.0,83.0,vcp,1965,0.0,0.19,2,1,gravity,sewer main,,1.25,2017-11-02,False,24,grease,"Increase FCS, ",179 Howle,False
2017-11-01,390,0.0,11/1/2017 7:42:00 PM,11/1/2017 9:00:00 PM,1.3,grease,cleaned main,leon creek,31937,46683,stormdrain,none,4,11,2017,44,0,15.0,400.0,vcp,1978,0.0,0.19,1,1,gravity,sewer main,,0.80,2017-11-01,False,120,grease,"Increase FCS, ",8300 Somerset Rd,False
2017-10-31,1050,1000.0,10/31/2017 3:43:00 PM,10/31/2017 4:25:00 PM,0.7,grease,cleaned main,leon creek,69262,69380,street,none,4,10,2017,44,0,8.0,290.7,vcp,1978,0.19,0.0,1,1,gravity,sewer main,,0.45,2017-10-31,False,1,grease,"Increase FCS, ",5618 Ocean Side,False
2017-10-30,222,100.0,10/30/2017 11:04:00 AM,10/30/2017 12:55:00 PM,1.85,debris,cleaned main,dos rios,30520,30498,stormdrain,none,1,10,2017,44,0,10.0,388.0,pvc,1988,0.0,0.0,1,1,gravity,sewer main,,1.18,2017-10-30,False,120,structural,Other,715 Baltimore,False
2017-10-29,2000,0.0,10/29/2017 10:00:00 AM,10/29/2017 11:20:00 AM,1.333333333,debris,cleaned main,medio creek,65060,94267,stormdrain,none,6,10,2017,44,0,8.0,280.98,pvc,1986,0.0,0.0,1,1,gravity,sewer main,,1.17,2017-10-29,False,12,contractor,"Increase FCS, ",8900 Waters Edge Dr,False
2017-10-21,910,0.0,10/21/2017 7:29:00 PM,10/21/2017 9:00:00 PM,1.516666667,grease,cleaned main,salado creek,50708,50685,stormdrain,none,10,10,2017,42,0,8.0,101.0,hdpe,2014,0.0,0.0,1,1,gravity,sewer main,,1.27,2017-10-21,False,12,grease,"Increase FCS, ",13007 Nacogdoches Rd,False
2017-10-21,7607,0.0,10/21/2017 6:30:00 AM,10/21/2017 9:45:00 AM,3.25,contractor,repaired main,salado creek,43266,418588,drainage culvert,none,0,10,2017,42,0,12.0,305.0,pvc,2003,0.0,0.0,1,1,gravity,sewer main,,0.00,2017-10-21,False,120,vandalism,"Bolt down, ",7003 Cozy Run,False
2017-10-21,249,0.0,10/21/2017 11:30:00 PM,10/22/2017,1.38,debris,cleaned main,dos rios,5829,8457,street,none,1,10,2017,42,0,8.0,474.0,hdpe,2014,0.0,0.0,1,1,gravity,sewer main,,0.88,2017-10-21,False,12,grease,"Increase FCS, ",1420 Gardina St,False
2017-10-18,128,0.0,10/18/2017 3:08:00 PM,10/18/2017 4:12:00 PM,1.066666667,debris,cleaned main,salado creek,95170,95168,drainage culvert,none,2,10,2017,42,0,8.0,174.0,hdpe,2015,0.0,0.0,2,1,gravity,sewer main,,1.02,2017-10-18,False,0,debris,"Increase FCS, ",5102 Gawain Dr,False
2017-10-16,94,0.0,10/16/2017 3:23:00 PM,10/16/2017 4:10:00 PM,0.783333333,grease,cleaned main,leon creek,70033,70034,street,none,6,10,2017,42,0,12.0,49.6,cas,1970,0.0,0.0,3,1,siphon,sewer main,,0.53,2017-10-16,False,6,grease,"Increase FCS, ",7003 Ashdale Rd,False
2017-10-14,259,0.0,10/14/2017 4:51:00 PM,10/14/2017 9:10:00 PM,4.316666667,grease,cleaned main,salado creek,100406,100401,drainage culvert - over the edwards aquifer transition zone,none,10,10,2017,41,0,8.0,80.0,pvc,2004,0.0,0.0,1,1,gravity,sewer main,,2.65,2017-10-14,False,120,grease,"Increase FCS, ",17338 Wayland Run,False
2017-10-11,640,0.0,10/11/2017 5:37:00 PM,10/11/2017 7:45:00 PM,2.133333333,grease,cleaned main,leon creek,39892,53988,stormdrain,none,6,10,2017,41,0,8.0,27.76,pvc,1986,0.0,0.0,1,1,gravity,sewer main,,1.13,2017-10-11,False,120,grease,"Increase FCS, ",8985 Grissom Rd,False
2017-10-09,10750,0.0,10/9/2017 2:05:00 PM,10/9/2017 5:40:00 PM,3.583333333,structural,repaired main,medio creek,98074,93765,ground,none,4,10,2017,41,0,12.0,11689.35,pvc,2005,0.0,0.0,2,1,force,sewer main,,0.92,2017-10-09,False,0,structural,"Point Repair, ",7100 Covel,False
2017-10-03,10,10.0,10/3/2017 8:46:00 AM,10/3/2017 9:20:00 AM,0.566666667,grease,cleaned main,dos rios,924521,12955,street,none,4,10,2017,40,0,36.0,521.0,rl,2013,0.18,0.0,2,1,outfall,sewer main,,0.48,2017-10-03,False,0,structural,Other,230 Escalon Ave,False
2017-10-03,102,0.0,10/3/2017 8:59:00 AM,10/3/2017 10:05:00 AM,1.1,contractor,repaired main,leon creek,1017397,959950,ground - over the edwards aquifer contributing zone,none,0,10,2017,40,0,0.0,0.0,na,9999,0.18,0.0,1,1,force,sewer main,,0.85,2017-10-03,False,0,structural,"Point Repair, ",29010 Fairs Gate,False
